Call ID,Received DtTm,Neighborhood District,Lat,Lon,Call Type
14014,2023-01-21 09:19:36,Lone Mountain/USF,37.779038017896,-122.443699109013,Alarms
14006,2023-01-21 09:20:45,Western Addition,37.7892533657939,-122.422947215446,Medical Incident
14007,2023-01-21 09:21:35,Mission Bay,37.7748087750185,-122.400981567592,Medical Incident
14022,2023-01-21 09:28:44,South of Market,37.7815374331217,-122.409518341416,Medical Incident
14011,2023-01-21 09:30:57,Mission,37.7649119117282,-122.421065182856,Structure Fire
14015,2023-01-21 09:32:00,Noe Valley,37.7458165668766,-122.44007828523,Medical Incident
14012,2023-01-21 09:33:17,Financial District/South Beach,37.7884749146803,-122.402552957865,Medical Incident
14013,2023-01-21 09:33:34,Chinatown,37.7933797040027,-122.406129484439,Medical Incident
14010,2023-01-21 09:35:32,Outer Richmond,37.7753169384302,-122.485533881344,Structure Fire
14003,2023-01-21 09:37:28,Sunset/Parkside,37.7390228217429,-122.503422502873,Medical Incident
14005,2023-01-21 09:37:38,North Beach,37.8069135411381,-122.418073383892,Medical Incident
13999,2023-01-21 09:38:54,Lone Mountain/USF,37.7759633291151,-122.445636305306,Medical Incident
14026,2023-01-21 09:40:25,Western Addition,37.782522418285,-122.423274430962,Medical Incident
14021,2023-01-21 09:40:32,Lakeshore,37.7209451616295,-122.478278206332,Medical Incident
14025,2023-01-21 09:40:36,South of Market,37.7776242389287,-122.39998111124,Alarms
14017,2023-01-21 09:41:49,Financial District/South Beach,37.7839459598111,-122.394606453214,Medical Incident
14024,2023-01-21 09:43:44,Mission,37.7621357066004,-122.421689426887,Medical Incident
14001,2023-01-21 09:49:37,Outer Richmond,37.782339413141,-122.478983435331,Alarms
14027,2023-01-21 09:51:30,Tenderloin,37.7832143109759,-122.410764828365,Medical Incident
14000,2023-01-21 09:52:28,Tenderloin,37.7843492693967,-122.409309180702,Medical Incident
14009,2023-01-21 09:55:37,Western Addition,37.7788019307168,-122.426666690921,Structure Fire
14018,2023-01-21 09:56:58,Tenderloin,37.7820224371777,-122.413054148253,Alarms
14036,2023-01-21 10:03:44,Western Addition,37.7820874529721,-122.430855608926,Administrative
14038,2023-01-21 10:05:51,South of Market,37.7820387146172,-122.40232147638,Traffic Collision
14035,2023-01-21 10:08:16,Mission,37.7542589227417,-122.410664829245,Water Rescue
14056,2023-01-21 10:08:30,Inner Richmond,37.7850080272737,-122.464026589106,Medical Incident
14028,2023-01-21 10:10:12,Outer Richmond,37.782950660387,-122.485011688479,Medical Incident
14058,2023-01-21 10:10:24,South of Market,37.7707183649645,-122.404602175806,Structure Fire
14049,2023-01-21 10:11:43,Financial District/South Beach,37.7905126810084,-122.402216710445,Medical Incident
14039,2023-01-21 10:12:26,Mission,37.7642993402288,-122.418551435984,Administrative
14041,2023-01-21 10:14:52,Western Addition,37.78147394156,-122.42068958116,Medical Incident
14061,2023-01-21 10:15:40,Marina,37.7995232754464,-122.427619653562,Medical Incident
14059,2023-01-21 10:16:49,Twin Peaks,37.7469453737892,-122.444847224654,Traffic Collision
14053,2023-01-21 10:18:31,Oceanview/Merced/Ingleside,37.7206483756035,-122.469795367301,Citizen Assist / Service Call
14043,2023-01-21 10:23:20,Mission,37.7578954435745,-122.417957286582,Medical Incident
14057,2023-01-21 10:23:49,Tenderloin,37.7871999750116,-122.409039390561,Medical Incident
14047,2023-01-21 10:26:14,South of Market,37.7752720593077,-122.415908181241,Medical Incident
14051,2023-01-21 10:33:36,Excelsior,37.7164595472961,-122.441019560156,Medical Incident
14029,2023-01-21 10:33:41,Financial District/South Beach,37.7926568376756,-122.39236449327,Medical Incident
14032,2023-01-21 10:34:07,Mission,37.7523059787388,-122.417357818307,Medical Incident
14037,2023-01-21 10:34:30,Mission,37.7594381240168,-122.419060339091,Other
14033,2023-01-21 10:36:31,Visitacion Valley,37.7152002301839,-122.400054663924,Traffic Collision
14048,2023-01-21 10:38:08,Pacific Heights,37.7937165642364,-122.432279480256,Medical Incident
14040,2023-01-21 10:38:27,Lone Mountain/USF,37.7738357034539,-122.454406709474,Medical Incident
14031,2023-01-21 10:39:12,South of Market,37.7776242389287,-122.39998111124,Medical Incident
14042,2023-01-21 10:40:30,South of Market,37.7792067028319,-122.402159463556,Medical Incident
14052,2023-01-21 10:42:51,Western Addition,37.7844480895156,-122.427815582933,Medical Incident
14046,2023-01-21 10:46:42,Tenderloin,37.7850246606887,-122.411971890566,Medical Incident
14060,2023-01-21 10:47:07,Hayes Valley,37.7748519703665,-122.431841130973,Medical Incident
14045,2023-01-21 10:49:19,Hayes Valley,37.777167946661,-122.426337322201,Medical Incident
14044,2023-01-21 10:52:36,South of Market,37.7780365108208,-122.415429100912,Medical Incident
14034,2023-01-21 10:52:43,Lone Mountain/USF,37.7734740617824,-122.445928715958,Alarms
14030,2023-01-21 10:53:28,Oceanview/Merced/Ingleside,37.7114349669499,-122.460534777512,Structure Fire
14050,2023-01-21 10:55:48,Portola,37.7195872405928,-122.404080661714,Medical Incident
14062,2023-01-21 10:55:56,Chinatown,37.7972065764178,-122.400840559077,Medical Incident
14054,2023-01-21 10:58:11,West of Twin Peaks,37.7406173944626,-122.451726592203,Structure Fire
14055,2023-01-21 10:59:02,Pacific Heights,37.7860854281172,-122.43327157966,Medical Incident
14081,2023-01-21 11:01:44,Tenderloin,37.7864096137715,-122.408036236271,Medical Incident
14072,2023-01-21 11:06:05,Inner Richmond,37.7837855381898,-122.466559447567,Odor (Strange / Unknown)
14088,2023-01-21 11:06:26,South of Market,37.7844787439707,-122.404266872501,Medical Incident
14076,2023-01-21 11:07:45,Mission,37.7709133372974,-122.420304994325,Medical Incident
14085,2023-01-21 11:09:31,Tenderloin,37.7868785029278,-122.419088531104,Medical Incident
14084,2023-01-21 11:09:58,South of Market,37.7807920802753,-122.408385745499,Medical Incident
14082,2023-01-21 11:13:56,Outer Richmond,37.7853074352171,-122.474245097063,Medical Incident
14092,2023-01-21 11:15:24,Financial District/South Beach,37.7900728920953,-122.397083273011,Traffic Collision
14078,2023-01-21 11:16:31,Tenderloin,37.7840910361755,-122.411784369455,Medical Incident
14067,2023-01-21 11:17:12,Mission,37.7523727894276,-122.416265511485,Medical Incident
14068,2023-01-21 11:17:29,Golden Gate Park,37.7697458272649,-122.472717967103,Medical Incident
14095,2023-01-21 11:20:18,Mission,37.7515098435706,-122.417210393088,Medical Incident
14073,2023-01-21 11:21:40,Inner Sunset,37.7630090078299,-122.468455142795,Traffic Collision
14093,2023-01-21 11:21:50,Mission,37.7495652201329,-122.422767132358,Medical Incident
14080,2023-01-21 11:21:58,Outer Richmond,37.7828027305271,-122.48822032656,Medical Incident
14071,2023-01-21 11:23:59,Mission,37.7543085854054,-122.424144017402,Medical Incident
14069,2023-01-21 11:24:43,Mission,37.7730534532281,-122.418618217459,Medical Incident
14091,2023-01-21 11:25:17,Inner Sunset,37.7542421890572,-122.476423520851,Structure Fire
14086,2023-01-21 11:25:21,Haight Ashbury,37.7702640437118,-122.444486067677,Medical Incident
14079,2023-01-21 11:28:51,Russian Hill,37.8048871587884,-122.416818346374,Medical Incident
14087,2023-01-21 11:28:54,Mission,37.7571666434801,-122.416719595074,Medical Incident
14077,2023-01-21 11:34:16,Bernal Heights,37.73768216294,-122.417290852491,Medical Incident
14064,2023-01-21 11:37:38,Bayview Hunters Point,37.7299346936044,-122.397744427103,Alarms
14074,2023-01-21 11:39:09,Outer Richmond,37.7746137705422,-122.481652291086,Medical Incident
14066,2023-01-21 11:40:30,Tenderloin,37.7816542606729,-122.415505179032,Medical Incident
14094,2023-01-21 11:40:45,South of Market,37.7831757914875,-122.399603541822,Medical Incident
14070,2023-01-21 11:45:12,Financial District/South Beach,37.7925930872395,-122.400961378591,Other
14083,2023-01-21 11:45:49,Tenderloin,37.7870986576237,-122.410705878297,Medical Incident
14090,2023-01-21 11:46:27,Tenderloin,37.7830590618212,-122.41571987823,Medical Incident
14063,2023-01-21 11:47:09,Portola,37.7294190904862,-122.404411917151,Medical Incident
14075,2023-01-21 11:55:40,Mission,37.7610105720239,-122.411919466827,Medical Incident
14065,2023-01-21 11:55:43,Bayview Hunters Point,37.7312838053833,-122.378204872935,Citizen Assist / Service Call
14089,2023-01-21 11:58:11,Chinatown,37.7994898187705,-122.40901437954,Medical Incident
14110,2023-01-21 12:01:53,Financial District/South Beach,37.8025675142519,-122.400381980995,Alarms
14128,2023-01-21 12:03:00,Hayes Valley,37.7752607728259,-122.419431229777,Medical Incident
14131,2023-01-21 12:03:32,South of Market,37.7748170645635,-122.412845031536,Medical Incident
14132,2023-01-21 12:04:05,Tenderloin,37.7861172118379,-122.419854245692,Alarms
14105,2023-01-21 12:04:30,Potrero Hill,37.7585715950261,-122.399129212862,Traffic Collision
14129,2023-01-21 12:05:57,South of Market,37.7743416410507,-122.410787635785,Medical Incident
14104,2023-01-21 12:06:22,Tenderloin,37.7843964930924,-122.41690045985,Medical Incident
14113,2023-01-21 12:08:29,Oceanview/Merced/Ingleside,37.7142561851156,-122.468896272031,Structure Fire
14115,2023-01-21 12:09:56,South of Market,37.7776242389287,-122.39998111124,Medical Incident
14125,2023-01-21 12:11:06,Western Addition,37.7789665303625,-122.440373407966,Alarms
14107,2023-01-21 12:12:29,Presidio Heights,37.7817174268446,-122.453170386895,Medical Incident
14117,2023-01-21 12:13:24,Excelsior,37.7118331290822,-122.427989009711,Medical Incident
14103,2023-01-21 12:13:30,South of Market,37.7728377573835,-122.409683042199,Medical Incident
14098,2023-01-21 12:16:22,Bayview Hunters Point,37.7322528903335,-122.386360654311,Alarms
14100,2023-01-21 12:16:54,Lakeshore,37.7166731170808,-122.474173685372,Electrical Hazard
14112,2023-01-21 12:19:26,Noe Valley,37.7498423797594,-122.430603232876,Administrative
14101,2023-01-21 12:20:24,Nob Hill,37.7904197255895,-122.421497227551,Outside Fire
14120,2023-01-21 12:21:05,Financial District/South Beach,37.7865888590763,-122.401692292616,Medical Incident
14099,2023-01-21 12:21:54,Inner Sunset,37.7624428137898,-122.461350952018,Medical Incident
14135,2023-01-21 12:23:34,Outer Richmond,37.7788781271287,-122.490092882393,Structure Fire
14123,2023-01-21 12:25:32,Treasure Island,37.8225682263653,-122.371537518925,Medical Incident
14114,2023-01-21 12:35:21,Tenderloin,37.7817569847968,-122.414263390372,Traffic Collision
14097,2023-01-21 12:35:32,Castro/Upper Market,37.7657314438441,-122.436297186522,Medical Incident
14130,2023-01-21 12:37:00,North Beach,37.8081099934487,-122.409054997847,Other
14102,2023-01-21 12:37:11,Castro/Upper Market,37.7671585552677,-122.438199543644,Structure Fire
14133,2023-01-21 12:37:18,Bayview Hunters Point,37.7280277124346,-122.391963404098,Structure Fire
14124,2023-01-21 12:38:08,South of Market,37.7815063666429,-122.407932868203,Medical Incident
14116,2023-01-21 12:38:20,Tenderloin,37.7808772585499,-122.414506898711,Structure Fire
14111,2023-01-21 12:39:17,Castro/Upper Market,37.7645174149932,-122.440219513694,Alarms
14096,2023-01-21 12:41:23,Tenderloin,37.7840910361755,-122.411784369455,Structure Fire
14126,2023-01-21 12:42:13,Potrero Hill,37.7632766020841,-122.395552822379,Outside Fire
14127,2023-01-21 12:44:38,South of Market,37.7842056749338,-122.407612731809,Medical Incident
14106,2023-01-21 12:46:45,Tenderloin,37.7839825587491,-122.411762530716,Medical Incident
14136,2023-01-21 12:49:09,Inner Sunset,37.7594687247156,-122.463915785907,Alarms
14119,2023-01-21 12:49:21,Twin Peaks,37.7506825120195,-122.445470487829,Structure Fire
14134,2023-01-21 12:49:41,South of Market,37.7752603293476,-122.409820946894,Medical Incident
14108,2023-01-21 12:50:39,Financial District/South Beach,37.7981258379836,-122.400888896243,Medical Incident
14109,2023-01-21 12:53:09,Mission,37.7695927062544,-122.416688485879,Medical Incident
14122,2023-01-21 12:53:59,Nob Hill,37.7898833513674,-122.418012422783,Alarms
14121,2023-01-21 12:55:17,Mission,37.752439647175,-122.415172290461,Medical Incident
14118,2023-01-21 12:57:58,Oceanview/Merced/Ingleside,37.7132377405252,-122.457539370508,Medical Incident
14139,2023-01-21 13:03:21,Inner Richmond,37.7762070882708,-122.46601710634,Medical Incident
14160,2023-01-21 13:05:10,Western Addition,37.7816455834376,-122.430609199134,Medical Incident
14141,2023-01-21 13:05:11,Outer Mission,37.7220486455317,-122.436867932617,Medical Incident
14168,2023-01-21 13:05:18,Inner Sunset,37.7594868419389,-122.450378875628,Alarms
14153,2023-01-21 13:05:49,Financial District/South Beach,37.7916340499682,-122.400906886007,Medical Incident
14146,2023-01-21 13:09:53,Bayview Hunters Point,37.7301742032908,-122.399430890336,Medical Incident
14161,2023-01-21 13:10:45,Lakeshore,37.7354697597682,-122.506717427482,Medical Incident
14167,2023-01-21 13:11:00,Financial District/South Beach,37.7905126810084,-122.402216710445,Medical Incident
14150,2023-01-21 13:12:35,Financial District/South Beach,37.7979952301231,-122.398446080847,Elevator / Escalator Rescue
14164,2023-01-21 13:13:48,Financial District/South Beach,37.8025675142519,-122.400381980995,Alarms
14165,2023-01-21 13:14:17,Castro/Upper Market,37.765727474373,-122.435471951538,Medical Incident
14142,2023-01-21 13:14:56,Bayview Hunters Point,37.7118144387143,-122.399927961062,Medical Incident
14152,2023-01-21 13:16:18,Tenderloin,37.7799444052046,-122.414317857881,Alarms
14145,2023-01-21 13:17:39,Western Addition,37.7866189598827,-122.421570115493,Structure Fire
14169,2023-01-21 13:19:00,Presidio Heights,37.7863022984419,-122.446610464943,Structure Fire
14151,2023-01-21 13:19:01,Outer Richmond,37.7773177753458,-122.504420457112,Alarms
14155,2023-01-21 13:19:09,Outer Mission,37.7112210774605,-122.453142689214,Structure Fire
14154,2023-01-21 13:20:06,Bayview Hunters Point,37.7285368878908,-122.383099929789,Medical Incident
14173,2023-01-21 13:20:52,Tenderloin,37.7816051272704,-122.416336251796,Medical Incident
14147,2023-01-21 13:23:54,Russian Hill,37.793444092579,-122.416270691231,Alarms
14163,2023-01-21 13:25:15,Visitacion Valley,37.7093944394649,-122.412418664281,Medical Incident
14137,2023-01-21 13:29:46,Outer Mission,37.7186340567809,-122.441317764702,Medical Incident
14170,2023-01-21 13:30:00,Sunset/Parkside,37.7339504451524,-122.489699172676,Medical Incident
14144,2023-01-21 13:30:33,Tenderloin,37.7843964930924,-122.41690045985,Medical Incident
14171,2023-01-21 13:35:18,Castro/Upper Market,37.7606186794333,-122.426153349478,Structure Fire
14156,2023-01-21 13:36:59,Tenderloin,37.782845034474,-122.413221766738,Medical Incident
14143,2023-01-21 13:38:01,Lone Mountain/USF,37.7811924525696,-122.444220406221,Medical Incident
14172,2023-01-21 13:38:52,Outer Richmond,37.7806317611627,-122.475635484021,Medical Incident
14159,2023-01-21 13:39:10,Hayes Valley,37.7748226184309,-122.419842305148,Medical Incident
14138,2023-01-21 13:39:51,Glen Park,37.7350908240715,-122.437272445338,Alarms
14157,2023-01-21 13:42:57,Bayview Hunters Point,37.730015828394,-122.377202614092,Medical Incident
14166,2023-01-21 13:44:12,North Beach,37.7989796032565,-122.405128001679,Structure Fire
14158,2023-01-21 13:44:41,Nob Hill,37.7886486333611,-122.412702662693,Outside Fire
14149,2023-01-21 13:45:31,South of Market,37.7804785121736,-122.412512257219,Medical Incident
14148,2023-01-21 13:47:07,Western Addition,37.7798673958952,-122.437071862847,Traffic Collision
14140,2023-01-21 13:48:13,Mission,37.7697894911536,-122.422750177268,Medical Incident
14162,2023-01-21 13:49:59,Bernal Heights,37.7400538108783,-122.420597203403,Medical Incident
14201,2023-01-21 14:03:24,Tenderloin,37.7809517634188,-122.411985370521,Medical Incident
14192,2023-01-21 14:03:34,Bayview Hunters Point,37.7353538209895,-122.380382266471,Medical Incident
14185,2023-01-21 14:03:41,South of Market,37.7807144867659,-122.408483722327,Alarms
14187,2023-01-21 14:08:15,Mission Bay,37.7753303928332,-122.394999637791,Medical Incident
14176,2023-01-21 14:08:18,Tenderloin,37.7837899781799,-122.419387180576,Medical Incident
14206,2023-01-21 14:09:03,Western Addition,37.7801930305107,-122.427016757755,Medical Incident
14205,2023-01-21 14:09:38,Pacific Heights,37.7948438279361,-122.430822602721,Medical Incident
14193,2023-01-21 14:10:20,Inner Richmond,37.7828314113952,-122.468170943788,Alarms
14196,2023-01-21 14:13:38,Sunset/Parkside,37.7531163863499,-122.480762801795,Structure Fire
14182,2023-01-21 14:15:13,Financial District/South Beach,37.7821889918119,-122.391741712048,Medical Incident
14195,2023-01-21 14:15:35,Tenderloin,37.7846164800251,-122.410977371386,Electrical Hazard
14184,2023-01-21 14:15:54,Marina,37.7962218075989,-122.427726234307,Medical Incident
14199,2023-01-21 14:16:01,Western Addition,37.7828298222555,-122.432542450973,Outside Fire
14208,2023-01-21 14:17:20,Lone Mountain/USF,37.7786738326671,-122.458615664849,Elevator / Escalator Rescue
14213,2023-01-21 14:17:28,Glen Park,37.7391825829305,-122.432232899438,Medical Incident
14183,2023-01-21 14:23:22,Financial District/South Beach,37.79825905478,-122.3998478966,Medical Incident
14174,2023-01-21 14:23:24,Mission,37.7729316891676,-122.417223311452,Medical Incident
14181,2023-01-21 14:23:31,Golden Gate Park,37.770876773723,-122.468208184284,Medical Incident
14202,2023-01-21 14:25:48,Mission,37.7751470741622,-122.419255607214,Medical Incident
14179,2023-01-21 14:26:14,Lakeshore,37.7301293750144,-122.478455492849,Medical Incident
14191,2023-01-21 14:26:55,Mission Bay,37.7816167926008,-122.389091822357,Medical Incident
14178,2023-01-21 14:28:35,Outer Mission,37.7124439197372,-122.447055563925,Medical Incident
14209,2023-01-21 14:29:16,Bayview Hunters Point,37.7224316058888,-122.395622760595,Medical Incident
14210,2023-01-21 14:30:38,Haight Ashbury,37.7692177178614,-122.452690310191,Traffic Collision
14175,2023-01-21 14:33:02,Western Addition,37.7853346212295,-122.4246870426,Medical Incident
14197,2023-01-21 14:34:08,North Beach,37.7981219270604,-122.405087523335,Medical Incident
14212,2023-01-21 14:35:21,Tenderloin,37.7811192121542,-122.412596970637,Medical Incident
14194,2023-01-21 14:37:04,Tenderloin,37.7846571393065,-122.41443019938,Medical Incident
14204,2023-01-21 14:40:29,Financial District/South Beach,37.7824206026761,-122.393901026916,Medical Incident
14190,2023-01-21 14:41:51,Tenderloin,37.7818654473304,-122.414285346421,Medical Incident
14198,2023-01-21 14:42:45,Noe Valley,37.7460366754487,-122.442196632445,Medical Incident
14188,2023-01-21 14:47:43,Financial District/South Beach,37.7852197348475,-122.406674658987,Medical Incident
14211,2023-01-21 14:49:29,Bernal Heights,37.7474453071495,-122.418609719102,Other
14207,2023-01-21 14:50:12,Inner Richmond,37.7771552118214,-122.46453545967,Medical Incident
14177,2023-01-21 14:52:21,Oceanview/Merced/Ingleside,37.7174874499717,-122.46143337515,Medical Incident
14203,2023-01-21 14:54:53,North Beach,37.8088354051007,-122.414108783784,Alarms
14189,2023-01-21 14:56:01,Mission,37.7704816415925,-122.412570430081,Medical Incident
14186,2023-01-21 14:56:32,Nob Hill,37.7954414403887,-122.414847199879,Structure Fire
14180,2023-01-21 14:57:08,Excelsior,37.715765426995,-122.439909766772,Citizen Assist / Service Call
14200,2023-01-21 14:58:44,Bayview Hunters Point,37.7289050765649,-122.380246827835,Medical Incident
14237,2023-01-21 15:00:06,Tenderloin,37.7819139744179,-122.413032193956,Structure Fire
14249,2023-01-21 15:00:51,Tenderloin,37.7850246606887,-122.411971890566,Alarms
14232,2023-01-21 15:02:37,Marina,37.7981119509009,-122.442467912575,Medical Incident
14228,2023-01-21 15:04:26,Tenderloin,37.7843455364627,-122.407785146121,Medical Incident
14229,2023-01-21 15:04:45,Mission,37.7647586086861,-122.423602301722,Alarms
14246,2023-01-21 15:05:53,Potrero Hill,37.7624138973788,-122.388573861689,Medical Incident
14235,2023-01-21 15:06:42,South of Market,37.7774997276449,-122.410999268699,Alarms
14243,2023-01-21 15:07:06,Bayview Hunters Point,37.7312838053833,-122.378204872935,Medical Incident
14242,2023-01-21 15:08:32,Tenderloin,37.7839825587491,-122.411762530716,Traffic Collision
14238,2023-01-21 15:15:19,Pacific Heights,37.7915602793959,-122.43107146433,Medical Incident
14225,2023-01-21 15:18:09,Sunset/Parkside,37.7333514774948,-122.48363604869,Traffic Collision
14227,2023-01-21 15:20:01,Mission,37.7732180675925,-122.421522300696,Medical Incident
14245,2023-01-21 15:20:11,Lone Mountain/USF,37.773054894576,-122.453465411604,Medical Incident
14248,2023-01-21 15:25:42,Sunset/Parkside,37.7635459300897,-122.478732502612,Structure Fire
14216,2023-01-21 15:28:53,West of Twin Peaks,37.7286788023227,-122.446630925649,Alarms
14230,2023-01-21 15:29:46,Excelsior,37.7164595472961,-122.441019560156,Alarms
14233,2023-01-21 15:31:24,Nob Hill,37.7899102760998,-122.422060762613,Structure Fire
14234,2023-01-21 15:32:04,South of Market,37.7770324435946,-122.403671442177,Medical Incident
14221,2023-01-21 15:32:51,Outer Richmond,37.7807577536921,-122.491302054703,Structure Fire
14215,2023-01-21 15:34:02,Tenderloin,37.7877640990096,-122.409925328419,Structure Fire
14236,2023-01-21 15:36:37,Mission,37.7740948566882,-122.420001436964,Medical Incident
14250,2023-01-21 15:37:01,Oceanview/Merced/Ingleside,37.7131720494385,-122.459024434517,Medical Incident
14244,2023-01-21 15:37:16,Bayview Hunters Point,37.7279200205152,-122.371936013134,Structure Fire
14239,2023-01-21 15:37:33,Western Addition,37.7813778205986,-122.433162045522,Medical Incident
14224,2023-01-21 15:37:35,Western Addition,37.780133899851,-122.42370447487,Medical Incident
14240,2023-01-21 15:38:00,South of Market,37.7734664897325,-122.413546904215,Alarms
14247,2023-01-21 15:39:24,North Beach,37.8081576930541,-122.412496867032,Medical Incident
14214,2023-01-21 15:44:05,Mission,37.765718993574,-122.409520691153,Medical Incident
14220,2023-01-21 15:45:52,Nob Hill,37.7885982027896,-122.413541442382,Alarms
14231,2023-01-21 15:49:16,Sunset/Parkside,37.7439329817378,-122.476899160931,Medical Incident
14218,2023-01-21 15:50:22,Excelsior,37.7088323668399,-122.442622950353,Other
14241,2023-01-21 15:50:38,Financial District/South Beach,37.7871160984672,-122.403919148357,Medical Incident
14222,2023-01-21 15:50:47,Castro/Upper Market,37.7605092104224,-122.443517046069,Medical Incident
14226,2023-01-21 15:52:44,Excelsior,37.7207283438447,-122.426391940904,Medical Incident
14252,2023-01-21 15:56:00,South of Market,37.7850811742657,-122.406497767804,Medical Incident
14217,2023-01-21 15:56:58,Marina,37.8025436783609,-122.426402927315,Traffic Collision
14219,2023-01-21 15:57:24,Inner Sunset,37.7629680699119,-122.469387811391,Medical Incident
14223,2023-01-21 15:58:18,Castro/Upper Market,37.7641957141157,-122.433074471117,Structure Fire
14251,2023-01-21 15:58:32,Excelsior,37.7188461081754,-122.439092837429,Structure Fire
14266,2023-01-21 16:01:24,Lone Mountain/USF,37.7741989625507,-122.451998918385,Alarms
14260,2023-01-21 16:03:25,South of Market,37.7835699386918,-122.408421116922,Medical Incident
14283,2023-01-21 16:16:11,Nob Hill,37.7880126754473,-122.41179580742,Medical Incident
14264,2023-01-21 16:17:12,Excelsior,37.7200682259192,-122.427352796378,Medical Incident
14256,2023-01-21 16:18:08,Western Addition,37.7805516909401,-122.431271401953,Medical Incident
14274,2023-01-21 16:18:14,South of Market,37.7822305756448,-122.410292026777,Structure Fire
14284,2023-01-21 16:18:59,Western Addition,37.7789835697544,-122.440236677422,Alarms
14254,2023-01-21 16:19:27,Castro/Upper Market,37.769247063207,-122.426955631709,Structure Fire
14270,2023-01-21 16:20:28,Portola,37.7282171063336,-122.403911865205,Outside Fire
14258,2023-01-21 16:21:03,Western Addition,37.7804578377916,-122.4286905391,Medical Incident
14287,2023-01-21 16:25:36,Mission,37.7630508400294,-122.419476288648,Medical Incident
14276,2023-01-21 16:27:03,Twin Peaks,37.7459562953856,-122.454239907613,Traffic Collision
14268,2023-01-21 16:27:13,Potrero Hill,37.7573076100175,-122.406619802694,Alarms
14255,2023-01-21 16:30:12,Noe Valley,37.7427922572896,-122.436288012893,Medical Incident
14275,2023-01-21 16:31:23,Russian Hill,37.8064363647501,-122.422196208979,Medical Incident
14288,2023-01-21 16:31:54,,37.76818016066485,-122.42572031973882,Alarms
14259,2023-01-21 16:32:23,Treasure Island,37.8241920117735,-122.373821928989,Medical Incident
14265,2023-01-21 16:33:05,Inner Richmond,37.7789634187547,-122.465745448088,Medical Incident
14279,2023-01-21 16:35:18,Excelsior,37.7090296042376,-122.446571654745,Medical Incident
14267,2023-01-21 16:35:26,Lone Mountain/USF,37.7773216006661,-122.449116002905,Structure Fire
14272,2023-01-21 16:35:27,Financial District/South Beach,37.7921507122354,-122.394451120982,Medical Incident
14280,2023-01-21 16:38:09,South of Market,37.7857439877905,-122.405831012392,Structure Fire
14282,2023-01-21 16:40:50,South of Market,37.7801303744947,-122.409871449933,Structure Fire
14285,2023-01-21 16:41:02,Visitacion Valley,37.7094419771959,-122.421375208172,Medical Incident
14269,2023-01-21 16:43:43,Tenderloin,37.7830416107165,-122.415856533326,Medical Incident
14253,2023-01-21 16:43:52,Haight Ashbury,37.7646749766034,-122.445927035841,Medical Incident
14277,2023-01-21 16:45:21,Marina,37.799212365751,-122.440977561035,Medical Incident
14281,2023-01-21 16:45:35,Presidio Heights,37.7868376588545,-122.45011844217,Structure Fire
14262,2023-01-21 16:46:03,Financial District/South Beach,37.7881178022274,-122.401226932683,Medical Incident
14273,2023-01-21 16:48:36,Tenderloin,37.7849602595618,-122.419547854942,Other
14257,2023-01-21 16:52:03,Lakeshore,37.7122646664235,-122.472932437972,Medical Incident
14261,2023-01-21 16:52:37,Western Addition,37.7816455834376,-122.430609199134,Structure Fire
14271,2023-01-21 16:52:40,Nob Hill,37.7886486333611,-122.412702662693,Medical Incident
14278,2023-01-21 16:52:47,West of Twin Peaks,37.7251865159091,-122.461673488312,Medical Incident
14263,2023-01-21 16:57:32,South of Market,37.7747597843525,-122.41645729662,Medical Incident
14286,2023-01-21 16:59:20,South of Market,37.7807144867659,-122.408483722327,Medical Incident
14294,2023-01-21 17:00:25,Chinatown,37.7976706398663,-122.407807028055,Structure Fire
14292,2023-01-21 17:01:28,Japantown,37.7852106524498,-122.436394496488,Medical Incident
14289,2023-01-21 17:08:29,Chinatown,37.7947853577882,-122.400352669798,Medical Incident
14325,2023-01-21 17:10:04,Tenderloin,37.7848074092563,-122.409471690917,Traffic Collision
14301,2023-01-21 17:11:08,Bayview Hunters Point,37.7293017723841,-122.390876776583,Medical Incident
14304,2023-01-21 17:15:49,West of Twin Peaks,37.7292047405741,-122.466744756588,Structure Fire
14331,2023-01-21 17:16:59,Treasure Island,37.8191759206681,-122.371099890575,Medical Incident
14299,2023-01-21 17:17:58,Inner Sunset,37.7638959454809,-122.469521963382,Medical Incident
14320,2023-01-21 17:18:12,Pacific Heights,37.7899518840675,-122.42561605443,Medical Incident
14313,2023-01-21 17:21:04,Sunset/Parkside,37.7447651974344,-122.500461812681,Medical Incident
14298,2023-01-21 17:22:38,Tenderloin,37.7851179904712,-122.418735460998,Medical Incident
14318,2023-01-21 17:24:22,Castro/Upper Market,37.762462765244,-122.434659092708,Structure Fire
14321,2023-01-21 17:25:04,Financial District/South Beach,37.7890669034935,-122.392339379759,Structure Fire
14311,2023-01-21 17:25:57,Bernal Heights,37.735348450768,-122.426495413982,Medical Incident
14303,2023-01-21 17:26:10,Financial District/South Beach,37.7940657665886,-122.395089224777,Alarms
14308,2023-01-21 17:26:16,Marina,37.8035178181736,-122.430044997482,Gas Leak (Natural and LP Gases)
14315,2023-01-21 17:27:09,South of Market,37.7795310846627,-122.413542548681,Medical Incident
14317,2023-01-21 17:27:28,Visitacion Valley,37.7122553983208,-122.417104410317,Structure Fire
14319,2023-01-21 17:28:36,West of Twin Peaks,37.738687302848,-122.44337815957,Medical Incident
